Company Name,,Social Links/twitter,Social Links/Facebook,date,rating,reviewsTotal,totalClosedComplaintsPastThreeYears,totalClosedComplaintsPastTwelveMonths
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/22/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/22/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/22/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/17/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/16/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/14/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,11/14/23,1,1961,1081,393
